region_key,year,season,avg_temp_mean,avg_temp_sum,avg_temp_std,avg_temp_min,avg_temp_max,lat_first,lon_first
22_87,2017,Rabi,25.208172942107577,5344.132663726807,4.647244180869635,16.283302307128906,32.76844310760498,22.5,87.5
22_87,2018,Kharif,27.650036135027484,857.151120185852,1.9382120511506382,24.311128616333008,30.6926794052124,22.5,87.5
22_87,2018,Monsoon,29.88484347452883,3645.950903892517,1.380269616782887,26.836127281188965,34.50731945037842,22.5,87.5
22_87,2018,Rabi,24.648706256218677,5225.525726318359,4.77981456346864,15.45035982131958,32.09153652191162,22.5,87.5
22_87,2019,Kharif,27.647336036928237,857.0674171447754,1.8770869320406656,22.7579984664917,29.979501724243164,22.5,87.5
22_87,2019,Monsoon,30.23575137873165,3688.7616682052612,1.5638483587921577,25.96860122680664,34.082773208618164,22.5,87.5
22_87,2019,Rabi,24.75826572022348,5248.752332687378,4.878397172226797,15.731221199035645,33.478626251220696,22.5,87.5
22_87,2020,Kharif,29.1301055723621,903.0332727432251,1.257191841955023,26.533074378967285,30.83532238006592,22.5,87.5
22_87,2020,Monsoon,30.209156497580107,3685.517092704773,0.9012511866732752,27.897604942321777,31.954047203063965,22.5,87.5
22_87,2020,Rabi,24.13659924296706,5141.095638751984,4.373141405521198,16.08656406402588,32.01688098907471,22.5,87.5
22_87,2021,Kharif,28.772181480161606,891.9376258850098,1.4276172956003026,26.280985832214355,30.562247276306152,22.5,87.5
22_87,2021,Monsoon,29.76975326850766,3631.9098987579346,1.1574459165764723,26.689839363098145,32.29553699493408,22.5,87.5
22_87,2021,Rabi,25.13635363218919,5328.906970024109,4.6195881210000715,16.3943510055542,32.53571605682373,22.5,87.5
22_87,2022,Kharif,28.04436492919922,869.3753128051758,1.3734905649794389,24.891764640808105,30.3060245513916,22.5,87.5
22_87,2022,Monsoon,30.08403715540151,3670.2525329589844,1.1537729287747134,26.858967781066895,33.11224937438965,22.5,87.5
22_87,2022,Rabi,25.107219475620198,5322.730528831482,4.925080071065143,16.673501014709473,33.13773441314697,22.5,87.5
22_87,2023,Kharif,28.61753839062106,887.1436901092529,1.3684974779391883,26.470109939575195,30.911330223083496,22.5,87.5
22_87,2023,Monsoon,30.591510796156086,3732.1643171310425,1.567377621998722,27.877370834350582,34.82859992980957,22.5,87.5
22_87,2023,Rabi,25.591360195627754,5425.3683614730835,4.307271408822975,17.242388248443604,33.80080699920654,22.5,87.5
22_87,2024,Kharif,28.86853454959008,894.9245710372925,1.2805393611870817,24.68055248260498,31.03478527069092,22.5,87.5
22_87,2024,Monsoon,30.207219131657336,3685.280734062195,1.4545584981584474,26.090044021606445,33.90986156463623,22.5,87.5
22_87,2024,Rabi,25.30058172834871,5389.023908138275,5.0204178999376206,16.713078498840332,35.32742691040039,22.5,87.5
22_88,2015,Kharif,28.712146328341575,890.0765361785889,1.5191023959584449,25.488605499267575,31.342695236206055,22.5,88.5
22_88,2015,Monsoon,29.796863055620037,3635.2172927856445,1.3250927345720918,26.414320945739743,33.632192611694336,22.5,88.5
22_88,2015,Rabi,25.058389706431694,5312.378617763519,4.326942019064657,16.306374549865723,33.96243762969971,22.5,88.5
22_88,2016,Kharif,28.179070995699973,873.5512008666992,1.2566140923520843,26.01360511779785,30.931001663208008,22.5,88.5
22_88,2016,Monsoon,29.533305809146068,3603.0633087158203,1.0483820295379263,26.598130226135257,32.87876033782959,22.5,88.5
22_88,2016,Rabi,25.683646920701147,5470.6167941093445,4.666315195483718,16.284584999084473,33.63393497467041,22.5,88.5
22_88,2017,Kharif,28.614888375805272,887.0615396499634,1.439871267552536,25.816710472106937,30.58775806427002,22.5,88.5
22_88,2017,Monsoon,29.91081720883729,3649.1196994781494,1.128072083958839,26.06409454345703,32.75188159942627,22.5,88.5
22_88,2017,Rabi,25.030954741082102,5306.5624051094055,4.308426180378645,16.26498031616211,32.285006523132324,22.5,88.5
22_88,2018,Kharif,27.857407785231068,863.5796413421631,1.8646876861438584,24.74116897583008,30.920920372009277,22.5,88.5
22_88,2018,Monsoon,29.86378092843978,3643.3812732696533,1.247528661176045,27.025078773498535,33.940391540527344,22.5,88.5
22_88,2018,Rabi,24.502902559514315,5194.615342617035,4.502495793045752,15.150009155273438,31.38475799560547,22.5,88.5
22_88,2019,Kharif,27.846174793858683,863.2314186096191,1.7603027001895812,23.084213256835938,29.933650970458984,22.5,88.5
22_88,2019,Monsoon,30.044172771641467,3665.389078140259,1.4125515905763362,25.920262336730957,33.54234981536865,22.5,88.5
22_88,2019,Rabi,24.60757051548868,5216.8049492836,4.6105054277077855,16.116734981536865,32.944074630737305,22.5,88.5
22_88,2020,Kharif,29.30023894771453,908.3074073791504,1.2068432784352128,27.022979736328125,31.037148475646973,22.5,88.5
22_88,2020,Monsoon,30.059186302247596,3667.2207288742065,0.8671195496399172,28.002580642700195,31.719396591186523,22.5,88.5
22_88,2020,Rabi,24.047530763026135,5122.124052524567,4.172001887054916,16.05919885635376,31.405284881591797,22.5,88.5
22_88,2021,Kharif,28.903698490511985,896.0146532058716,1.3559335626377813,26.591472625732425,30.536680221557617,22.5,88.5
22_88,2021,Monsoon,29.624778599035544,3614.2229890823364,1.0828908420177572,26.59816265106201,32.16437911987305,22.5,88.5
22_88,2021,Rabi,24.979057024110038,5295.560089111328,4.41956955963994,16.748276710510254,32.28053379058838,22.5,88.5
22_88,2022,Kharif,28.1904510682629,873.9039831161499,1.3305604123872639,25.037927627563477,30.40954113006592,22.5,88.5
22_88,2022,Monsoon,29.890771326471548,3646.674101829529,1.0073775090081583,26.77406883239746,32.289398193359375,22.5,88.5
22_88,2022,Rabi,24.872531369047344,5272.976650238037,4.632331276428267,16.702280044555664,32.60394859313965,22.5,88.5
22_88,2023,Kharif,28.73009761687248,890.6330261230469,1.2963812727172428,26.747971534729004,31.03131866455078,22.5,88.5
22_88,2023,Monsoon,30.391788904784157,3707.798246383667,1.391065883979359,27.684277534484863,34.20691108703613,22.5,88.5
22_88,2023,Rabi,25.42297509706245,5389.67072057724,4.14184271766455,17.077491283416748,33.40871620178223,22.5,88.5
22_88,2024,Kharif,28.98545966609832,898.5492496490479,1.2128626046471436,25.374509811401367,31.147510528564453,22.5,88.5
22_88,2024,Monsoon,30.143601222116438,3677.5193490982056,1.3549311838122566,25.96919536590576,33.330928802490234,22.5,88.5
22_88,2024,Rabi,25.23255435289911,5374.534077167511,4.969967569607064,16.714702129364014,35.154908180236816,22.5,88.5
22_92,2015,Kharif,25.426466818778746,788.2204713821411,1.4741055106445546,23.198487281799316,28.352396965026855,22.5,92.5
22_92,2015,Monsoon,27.094383130308056,3305.514741897583,0.909001208957588,24.305334091186523,29.084473609924316,22.5,92.5
22_92,2015,Rabi,21.197109603656912,4493.7872359752655,3.6847597308060362,14.443278312683104,28.48981475830078,22.5,92.5
22_92,2016,Kharif,25.641193728293143,794.8770055770874,1.3655278329332157,23.68400478363037,28.381269454956055,22.5,92.5
22_92,2016,Monsoon,27.290903474463793,3329.4902238845825,0.8183187674631024,25.061997413635257,29.41536045074463,22.5,92.5
22_92,2016,Rabi,21.580940220837302,4596.740267038345,3.7878965833860527,13.764883518218992,27.741548538208008,22.5,92.5
22_92,2017,Kharif,25.61899422061059,794.1888208389282,2.011872469435161,21.44034481048584,28.112553596496586,22.5,92.5
22_92,2017,Monsoon,27.245708567197205,3323.976445198059,0.8686332194810603,25.304000854492188,29.371109008789062,22.5,92.5
22_92,2017,Rabi,21.185291887454266,4491.281880140305,3.4582980982682145,14.066075801849363,27.973817825317383,22.5,92.5
22_92,2018,Kharif,24.462726931418143,758.3445348739624,1.4407021485706706,22.175642013549805,27.63171005249023,22.5,92.5
22_92,2018,Monsoon,27.47192496940738,3351.5748462677,0.7525019427490024,25.60859489440918,30.25776481628418,22.5,92.5
22_92,2018,Rabi,20.688237264471233,4385.906300067902,3.6826897445393314,12.395009517669678,27.364574432373047,22.5,92.5
22_92,2019,Kharif,25.012053151284494,775.3736476898193,1.5829216400778836,20.926607131958008,26.92460250854492,22.5,92.5
22_92,2019,Monsoon,27.62132333536617,3369.801446914673,1.1030215444022031,23.62424373626709,29.47508430480957,22.5,92.5
22_92,2019,Rabi,20.9409471581567,4439.480797529221,3.8991086627056455,13.711068153381346,28.123640060424805,22.5,92.5
22_92,2020,Kharif,26.819110132032826,831.3924140930176,1.2330804244501237,23.377046585083008,28.56288719177246,22.5,92.5
22_92,2020,Monsoon,27.603342462758548,3367.607780456543,0.7858079301775951,25.869153022766113,29.846339225769043,22.5,92.5
22_92,2020,Rabi,20.72763349752471,4414.985934972763,3.866558703198154,13.5493426322937,27.52261734008789,22.5,92.5
22_92,2021,Kharif,26.44122692846483,819.6780347824097,1.4618880133884344,24.30441379547119,28.59186363220215,22.5,92.5
22_92,2021,Monsoon,27.373957493266122,3339.622814178467,0.6847117389855513,25.781609535217285,28.571383476257324,22.5,92.5
22_92,2021,Rabi,21.513520795587116,4539.352887868881,3.8424027420381877,14.296002388000488,28.871662139892575,22.5,92.5
22_92,2022,Kharif,25.531007982069447,791.4612474441528,1.4579944971323326,21.93972969055176,28.208897590637207,22.5,92.5
22_92,2022,Monsoon,27.563903347390596,3362.796208381653,0.9209200494168913,24.895108222961422,29.51805019378662,22.5,92.5
22_92,2022,Rabi,21.295088774753065,4514.55882024765,3.941094789352608,13.933457851409912,27.630535125732425,22.5,92.5
22_92,2023,Kharif,25.59692991933515,793.5048274993896,0.9284531767642482,24.028157234191895,27.24731731414795,22.5,92.5
22_92,2023,Monsoon,27.774610402154142,3388.502469062805,0.9363388663413282,25.55882740020752,30.198079109191895,22.5,92.5
22_92,2023,Rabi,21.84231319404998,4630.570397138596,3.634813839840941,14.648087501525875,29.5226469039917,22.5,92.5
22_92,2024,Kharif,25.272973768172726,783.4621868133545,0.8785583818348314,23.102848052978516,26.87814044952393,22.5,92.5
22_92,2024,Monsoon,27.51524747785975,3356.860192298889,1.063687681777248,24.60398769378662,29.84827423095703,22.5,92.5
22_92,2024,Rabi,21.20349698335352,4516.3448574543,4.288714679078757,13.408242225646973,29.509058952331543,22.5,92.5
23_68,2015,Kharif,29.8758062547253,926.1499938964844,1.563955228844884,25.605956077575684,31.683192253112793,23.5,68.5
23_68,2015,Monsoon,29.967623773168345,3656.050100326538,1.4464897903289995,25.746556282043457,32.99983024597168,23.5,68.5
23_68,2015,Rabi,25.874490708675026,5485.392030239105,4.237849178261217,17.770874500274658,32.56478500366211,23.5,68.5
23_68,2016,Kharif,27.959784907679403,866.7533321380615,0.7878556723549318,26.107327461242676,29.386605262756348,23.5,68.5
23_68,2016,Monsoon,29.66755831827883,3619.442114830017,1.6382413038420072,26.3425350189209,33.223422050476074,23.5,68.5
23_68,2016,Rabi,26.290526978846447,5599.882246494293,3.452918191627282,20.003882884979248,33.90083312988281,23.5,68.5
23_68,2017,Kharif,29.556006708452777,916.2362079620361,0.8730244044062586,28.225845336914062,31.21235466003418,23.5,68.5
23_68,2017,Monsoon,29.370865329367216,3583.2455701828003,1.7600026981293015,26.3075008392334,33.74126720428467,23.5,68.5
23_68,2017,Rabi,25.883588311807166,5487.320722103119,4.018014574994554,17.87735366821289,32.446763038635254,23.5,68.5
23_68,2018,Kharif,30.00946589439146,930.2934427261353,0.8962157856591122,27.99930095672607,32.001070976257324,23.5,68.5
23_68,2018,Monsoon,29.577965243917998,3608.5117597579956,1.7252904933932283,26.744219779968265,32.78866100311279,23.5,68.5
23_68,2018,Rabi,26.378607286597198,5592.264744758606,3.895004460825423,19.3812255859375,32.906195640563965,23.5,68.5
23_68,2019,Kharif,28.64752910983178,888.0734024047852,0.8561920164163572,26.814846992492676,30.06967258453369,23.5,68.5
23_68,2019,Monsoon,30.03839687441216,3664.6844186782837,1.7481069591962903,25.99720668792725,33.64422607421875,23.5,68.5
23_68,2019,Rabi,25.395044769880908,5383.749491214752,4.15635071883167,17.404934883117676,32.58036422729492,23.5,68.5
23_68,2020,Kharif,29.315823678047426,908.7905340194702,1.2668000064488956,26.71548366546631,31.710477828979492,23.5,68.5
23_68,2020,Monsoon,30.103157059091036,3672.5851612091064,1.5344405778634609,26.26893711090088,32.986252784729004,23.5,68.5
23_68,2020,Rabi,25.277036731791608,5384.008823871613,4.421189820002872,15.929664134979248,32.65749931335449,23.5,68.5
23_68,2021,Kharif,28.484010388774255,883.004322052002,1.1051077687669706,26.583128929138184,30.3948917388916,23.5,68.5
23_68,2021,Monsoon,29.826675508843092,3638.8544120788574,1.5222177606626401,26.745302200317383,32.57962703704834,23.5,68.5
23_68,2021,Rabi,25.883929785692466,5487.393114566803,4.111638299490838,17.774760723114014,33.615967750549316,23.5,68.5
